date,ticker,headline,sent_score,next_day_return
2012-08-21,IP,International Paper Is Near a Key Resistance Area,,
2020-02-13,DIS,"Rovida Advisors Inc. Buys Microsoft Corp, The Walt Disney Co, Chevron Corp, Sells Cigna Corp, ...",,
2020-01-15,DIS,"IMS Capital Management Buys McDonald's Corp, The Walt Disney Co, Danaher Corp, Sells Celgene ...",,
2019-08-07,EW,Companies In The Healthcare Sector To Consider/Avoid Taking Into Account Patent Activity,,
2016-07-02,COF,Stocks Trading Below Their Graham Number - June,,
2019-02-04,MAA,How To Play The Affordable Housing Bottleneck,,
2016-06-23,OKE,Dividend Investors Beware : Are Dividend ETFs As Safe As They Seem?,,
2019-10-15,PAYC,Earnings Season Preview: Paycom Software Near Buy Zone With Quarterly Report Due,,
2015-12-04,COO,Cooper Companies (COO) Down on Q4 Results,,
2018-04-27,KLAC,KLA-Tencor (KLAC) Beats Earnings and Revenue Estimates in Q3,,
2020-02-14,AXP,US Indexes Close Mostly Flat Friday With Gains for the Week,,
2020-05-29,STLD,"US Steel Imports Surge in April, Coronavirus Overhang Remains",,
2019-09-06,INCY,Novartis' Capmatinib Gets Breakthrough Therapy Tag From FDA,,
2016-07-13,SO,Retirement Strategy: 3 Dividend Themes Still Ripe For The Picking,,
2013-05-07,INCY,"Alnylam Narrows Loss, Sales Fall - Analyst Blog",,
2012-01-19,BSX,Tuebingen UMS Deploys BSD's System - Analyst Blog,,
2018-03-08,SYY,Estee Lauder (EL) Gains From Buyouts & Solid Online Business,,
2016-08-16,AXP,Tracking Warren Buffett's Berkshire Hathaway Portfolio - Q2 2016 Update,,
2017-07-31,ULTA,Market's End-Of-The-Month Advance Halted; FANG Stocks Under Pressure,,
2016-07-05,FAST,NASDAQ Index Brokers Make Gilead Top Dog For June/July,,
2017-05-02,SBAC,"State Board Of Administration Of Florida Retirement System Buys SBA Communications Corp, GGP ...",,
2019-11-13,CHTR,"Partners Capital Investment Group, Llp Buys KraneShares China Internet ETF, Charter ...",,
2018-09-13,ANET,Bull And Bear Markets Within S&P 500 - Cramer's Mad Money (9/12/18),,
2011-11-25,MCHP,"Has Analog Devices Made It Through The Worst? (ADI, LLTC, MCHP, ONNN, ATML, ALTR, FCS, AVGO, CAVM)",,
2015-04-28,ARE,Alexandria Real Estate Equities' (ARE) CEO Joel Marcus on Q1 2015 Results - Earnings Call Transcript,,
2015-01-19,APH,Will China Woes Impact Amphenol (APH) Q4 Earnings? - Analyst Blog,,
2016-10-25,KEY,KeyCorp (KEY) Hikes as Earnings Ready for Reading,,
2015-04-14,CSX,"CSX Tops Q1 Earnings Views; OKs Payout Hike , Buyback",,
2012-04-13,DGX,Quest Completes Management Churn - Analyst Blog,,
2016-11-27,SRE,What Stocks Should I Put Into My Dividend Growth ETF?,,
2018-04-24,SPG,Why Is an Earnings Beat Unlikely for Regency (REG) in Q1?,,
2018-03-22,VRSK,Why Is Verisk (VRSK) Up 8.5% Since Its Last Earnings Report?,,
2018-03-16,PEG,NRG Energy's (NRG) Transformation Plan Propel It to New High,,
2011-04-19,MET,AIG to Offload Rail Unit - Analyst Blog,,
2014-02-13,TAP,Molson Coors Brewing,,
2018-10-09,APO,"Cerebellum GP, LLC Buys Assurant Inc, Electronic Arts Inc, SCANA Corp, Sells Canadian Natural ...",,
2011-10-25,AVY,3M Below Estimate - Analyst Blog,,
2020-03-12,BRO,Arthur J. Gallagher (AJG) Rides on Strong Brokerage Segment,,
2019-06-22,COR,Dividend Champion And Contender Highlights: Week Of June 23,,
2016-01-08,XEL,My Top Electric Utilities Picks For 2016,,
2020-04-21,GILD,Biotech ETFs Gaining on Progress in Coronavirus Treatment,,
2019-08-09,DECK,Snap-on's (SNA) Congnitran Buyout to Boost Repair Services,,
2020-05-01,LYV,Tech Sector Shows its Earnings Power,,
2016-12-07,ADI,Chesapeake May Head Higher - Cramer's Lightning Round (12/07/16),,
2018-02-01,MOH,4 Reasons Why You Should Buy Accuray (ARAY) Stock Right Now,,
2018-07-02,PFG,Dividend Sensei's Portfolio Update 41: 3 Growing Economic Risks You Need To Be Aware Of,,
2015-12-01,SYY,Forget Energizer Tennis. Barfresh Food Group is the Kind of Company Fans of Penny Stocks Should be Looking At.,,
2016-05-17,MCHP,Apple Chip Suppliers Touted; Intel Seen As A Laggard,,
2014-03-14,GNRC,"IBD 50: Despite Weak Market, Some Names Soar",,
2015-07-21,PANW,Palo Alto Networks: Transitioning Toward A One-Stop Service,,
2014-04-22,VTR,"Simon Property Tops Q1 FFO, Ups Div and View - Analyst Blog",,
2016-09-07,KR,Grocery store stocks in retreat on deflation concerns,,
2011-12-05,WEC,Four Income Stocks Raising Distributions,,
2019-09-10,KR,Kroger to test plant-based meat response,,
2016-01-11,MDT,Medtronic's 2016 guidance calls for non-GAAP EPS as high as $4.40,,
2019-05-06,PANW,Symantec (SYMC) to Report Q4 Earnings: What's in Store?,,
2019-02-01,CLX,UN vs. CLX: Which Stock Is the Better Value Option?,,
2016-11-01,CNP,CenterPoint buys Atmos Energy's marketing business for $40M,,
2017-01-18,ULTA,Is Macy's 5% Yield Worth The Risk?,,
2012-09-12,NDAQ,NASDAQ Short term Bullish Reversal,,
2016-11-21,KMB,How Interest Rate Sensitive Is Your DGI Portfolio?,,
2016-09-02,DLTR,"Dollar General - Slower Growth Highlights Long-Term Risks, Caution Ahead",,
2019-03-29,SPG,Quarterly Portfolio Update: 15 SWANs You Should Buy For The Long Run,,
2018-07-16,KMI,Plains All American denied in request for exclusion from steel tariff,,
2011-05-24,IR,'Mad Money Lightning Round': VirnetX's Hot,,
2018-01-05,PRU,Did You Have 50% Dividend Growth In 2017? I Did.,,
2014-05-05,ZTS,Will Zoetis (ZTS) Miss Q1 Earnings Estimates? - Analyst Blog,,
2015-09-04,EA,"Activision-Blizzard: Up 40%, Where Do We Go From Here?",,
2012-08-14,PKG,Basic Materials Sector Wrap,,
2018-10-09,HAS,My K.I.S.S. Dividend Growth Portfolio: 3rd Quarter 2018 Update,,
2019-08-28,ADSK,Autodesk Inc. Plummets Despite Earnings Beat,,
2020-01-06,REGN,Can Regeneron (REGN) Keep the Earnings Surprise Streak Alive?,,
2019-06-03,CINF,4 P&C Insurers to Buy Even as Bond Yields Signal Rate Cut,,
2014-08-11,AZO,Why This Aftermarket Retailer Should Continue To Beat the Market,,
2015-04-28,TSN,Will QuickLogic (QUIK) Surprise On Q1 Earnings? - Analyst Blog,,
2014-05-06,BXP,Boston Properties Up More Than 15% So Far This Year,,
2018-06-15,ALB,Albemarle: Lithium And Non-Lithium Business Move Together,,
2018-10-08,AXP,"Fintech, payment-related stocks sink on tech slide, credit concern",,
2012-09-21,CSX,Coal's Demise Hurts Eastern Railroads,,
2016-07-01,PAYX,"Acuity, Paychex Deliver Strong Earnings; AZZ, WD-40, PepsiCo On Deck",,
2011-05-17,JCI,"Hewlett-Packard, Lowe's: New Numbers",,
2016-06-12,WSM,The Vetr community has upgraded $WSM to 3.5-Stars.,,
2019-04-08,KMI,The Retiree's Dividend Portfolio - John's February Update - Game Of Thrones Edition,,
2018-09-11,FCX,Resource Sector Digest: Final Curtain For Nevsun?,,
2014-02-03,CF,"Potash Falls on Lower Profit, Earnings Miss - Analyst Blog",,
2020-04-24,IPG,"Robert Half (RHI) Q1 Earnings Miss, Revenues Top Estimates",,
2017-02-03,LYB,LyondellBasell rises as revenues jump 10% despite Houston refinery problems,,
2018-02-14,WDC,"Charles Brandes Sells Western Digital, Reduces Bank of America Position",,
2020-04-07,DPZ,"Verde Servicos Internacionais S.A. Buys SPDR S&P 5……, Domino's Pizza Inc, Amazon. ...",,
2013-04-09,DOW,Dow Extends Australian Collaboration - Analyst Blog,,
2020-04-24,VRTX,Can Vertex (VRTX) Withstand the Coronavirus Impact on Q1 Earnings?,,
2018-04-13,RF,Bank of the Ozarks' (OZRK) Stock Up 3.8% on Q1 Earnings Beat,,
2015-12-17,PAYC,ADP's Cloud Competition: Cash Cows Looming,,
2013-05-31,FAST,"NASDAQ 100's Update, In focus: NIHD, FAST, SHLD, RIMM, CTRP",,
2019-07-30,EMR,The Retiree's Dividend Portfolio - John's June Update: Why We Dropped Boeing,,
2013-06-08,CSX,North America's New Railroad Boom,,
2019-01-15,TSN,"The Zacks Analyst Blog Highlights: Disney, United Parcel, U.S. Bancorp, Constellation and Tyson",,
2019-04-01,DXCM,Here's Why You Should Retain ABIOMED Stock in Your Portfolio,,
2012-10-02,DOW,Westlake to Boost Ethylene Capacity - Analyst Blog,,
2015-07-08,HBAN,TCF Financial Shows Organic Growth; Should You Hold? - Analyst Blog,,
2016-04-20,SLB,Notable earnings after Thursday's close,,
2015-10-06,VTR,Ventas Benefits From Strong Credit Rating,,
2015-09-04,JCI,Johnson Controls Vends Global Workplace Solutions to CBRE,,
2020-04-17,INTC,"Xilinx (XLNX) Adds Samsung to Clientele, Boosts 5G Presence",,
2018-04-04,LEN,Lennar (LEN) Q1 Earnings & Revenues Top on Strong Demand,,
2014-10-21,MNST,Not Lovin' It: 'Old Fast Food' Battles to Stay Relevant,,
2017-12-20,MTB,M&T Bank names new CEO,,
2020-02-20,PSA,PS Business Parks (PSB) Q4 FFO and Revenues Beat Estimates,,
2012-04-17,DTE,"Zacks.com featured expert Kevin Matras highlights: MarketAxess Holdings, DTE Energy, Carlisle Cos., Group 1 Automotive and McGraw-Hill - Press Releases",,
2019-11-03,NEE,An Uber Exciting Week (Stocks To Watch Podcast),,
2017-07-03,MHK,"Cacti Asset Management Llc Buys Willis Towers Watson PLC, KKR LP, DXC Technology Co, Sells ...",,
2019-01-28,ZBRA,Zebra Technologies to Acquire Temptime,,
2019-10-18,LLY,"Supplemental Annuity Collective Trust of NJ Buys Mastercard Inc, L'Harris Technologies Inc, ...",,
2017-02-14,AZO,Motoring Trends,,
2019-02-26,LLY,FDA rejects Adamis Pharma's application for sublingual tadalafil; shares down 13% after hours,,
2020-05-19,LLY,Results of GERAS-US Study Demonstrate Societal Cost Burden for Patients and Caregivers During ...,,
2013-08-06,TSN,Tyson Hits New 52-Week High on Decent 3Q - Analyst Blog,,
2019-04-01,RMD,Here's Why You Should Invest in ResMed (RMD) Stock Right Now,,
2016-09-20,LEN,"Microsoft OKs $40 Billion Buyback; Adobe, FedEx Earnings Top Late",,
2011-08-18,PGR,Progressive's Earnings Plunge - Analyst Blog,,
2012-07-30,GPN,Downgrades Ahead of the Open,,
2020-02-07,BAX,"Cumberland Partners Ltd Buys Canadian Pacific Railway, O-I Glass Inc, Enbridge Inc, Sells O-I ...",,
2016-03-02,HIG,Be Ready When Prices Get Stupid,,
2012-12-04,MLM,"Martin Marietta Materials Inc. (MLM) EVP/CFO/Treas. Anne H Lloyd sells 3,889 Shares",,
2016-01-12,FCX,"Freeport McMoRan down another 10%, now -43% YTD",,
2016-10-28,SO,AT&T's Path To Engagement With Time Warner: Big Dividend Grows Bigger,,
2019-11-21,MTD,Mettler-toledo International Inc (MTD) President and CEO Oliver A Filliol Sold $'. ...,,
2020-04-21,SLB,US Drillers Remove Maximum Oil Rigs in More Than 5 Years,,
2020-05-05,CSCO,"Cullen Capital Management, LLC Buys BCE Inc, NextEra Energy Inc, Johnson & Johnson, Sells ...",,
2015-06-18,WMB,18.3% To 52.6% Net Gains For 10 Top S&P 500 Dividend Dogs June 2016,,
2013-09-16,ED,"Guru Stocks at 52-Week Lows: SO, CTL, ED, ETR, DO",,
2014-07-31,ALLE,Allegion Disappoints Q2 Earnings on Weak US Housing Recovery - Analyst Blog,,
2018-10-25,RSG,Republic Services declares $0.375 dividend,,
2016-04-14,PGR,The Vetr community has upgraded $PGR to 4.5-Stars.,,
2019-07-25,MAS,"Masco EPS beats by $0.07, misses on revenue",,
2011-05-09,MPWR,"ON Semi Tops, Guidance Solid - Analyst Blog",,
2018-02-14,NTAP,NetApp (NTAP) CEO George Kurian on Q3 2018 Results - Earnings Call Transcript,,
2016-07-27,WEC,"Wisconsin Energy beats by $0.01, misses on revenue",,
2019-01-17,KMB,Free Cash Flows: Let's Have A Discussion Towards A Better Understanding,,
2018-11-30,WDAY,"AMBA, WDAY and VSLR among notable tech movers",,
2019-08-14,PSA,REITs: Sell Or Buy In 2019,,
2018-04-24,D,"NextEra Energy (NEE) Q1 Earnings Beat, Retains 2018 View",,
2019-04-11,HD,Home Depot: Cash Machine And Stockholder-Friendly,,
2019-04-18,RL,"Snap-on's (SNA) Earnings Beat, Sales Miss Estimates in Q1",,
2019-04-12,SPG,"First Citizens Bank & Trust Co Buys Caterpillar Inc, Duke Energy Corp, Lowe's Inc, Sells ...",,
2018-07-25,CSX,Double-Digit Price Jumps On Earnings From These Dividend Payers,,
2016-10-17,HAS,"Analyzing Teva's Options, What's Stumping The EU-Canada Trade Deal, Frozen Is Red-Hot At Hasbro (Video)",,
2020-03-06,RCL,"Royal Caribbean Group adopts ""Cruise With Confidence"" policy, allowing cancellations ...",,
2017-01-20,AOS,A. O. Smith declares $0.14 dividend,,
2018-11-01,MDT,Medtronic (MDT) Outpaces Stock Market Gains: What You Should Know,,
2018-08-01,IT,"Gartner down 3% post Q2 results, updated FY2018 guidance",,
2015-10-17,WDC,"Fairchild Semi: What It's Worth, SanDisk May Be Bought",,
2017-06-28,GRMN,Growing Competition Will Continue to Hurt Fitbit,,
2018-01-09,CNC,Winning Stock Picks from the Top 3 Industries with the Biggest Job Growth,,
2012-05-02,MET,Genworth Starts 1Q on a Low - Analyst Blog,,
2018-04-16,AOS,"The Zacks Analyst Blog Highlights: A. O. Smith, WestRock, United Rentals and Northrop Grumman",,
2016-02-02,RF,"Financials punished as markets drop, rates plunge",,
2018-08-15,NTAP,NetApp declares $0.40 dividend,,
2017-10-20,IT,Gartner Earns Relative Strength Rating Upgrade,,
2018-01-31,TDY,Teledyne Technologies At Upper End Of Buy Range With Earnings Due,,
2016-12-13,MNST,The Vetr community has downgraded $MNST to 2.5-Stars,,
2019-05-03,EOG,"EOG Resources (EOG) Q1 Earnings Beat Estimates, Flat Y/Y",,
2014-07-21,NDAQ,Will Nasdaq (NDAQ) Miss Earnings Estimates on Lower Volumes? - Analyst Blog,,
2013-06-11,CTSH,Trading Idea: Is Cognizant Technology Solutions close to Support?,,
2019-12-06,RMD,5 Dividend Stocks That Possess Strong Growth Potential,,
2017-12-02,TSN,Tyson Trades Below Fair Value,,
2014-04-24,MNST,Coca-Cola Enterprises Beats on Q1 Earnings; Lags Rev - Analyst Blog,,
2018-01-17,MAA,Dividend Sensei Portfolio Update 18: Investing Lessons From The Biggest Bubble In History,,
2014-07-11,NDSN,"Parker-Hannifin, Cleveland Join to Provide Better Healthcare - Analyst Blog",,
2016-02-08,FOXA,Box office: Down 8%; 'Kung Fu Panda' leads again,,
2018-06-08,COO,Cooper Companies (COO) Q2 Earnings & Revenues Beat Estimates,,
2011-07-14,BLDR,"UFPI Beats Estimate, Outlook Dark - Analyst Blog",,
2013-04-30,AME,"Ametek's Earnings Beat, Revs Up Y/Y - Analyst Blog",,
2020-04-30,PODD,Analysts Estimate Insulet (PODD) to Report a Decline in Earnings: What to Look Out for,,
2012-01-23,ETR,Entergy,,
2010-10-29,BLK,12 Buy-Rated Investment Companies,,
2011-03-23,NDAQ,EU Condemns NYSE-Boerse Deal - Analyst Blog,,
2016-01-26,WEC,Comparing American Electric Power To Some Of Its Peers,,
2019-05-02,WAB,"American National Insurance Co Buys Exelon Corp, Align Technology Inc, Insulet Corp, Sells ...",,
2018-04-23,FOXA,'Quiet Place' narrowly recaptures top of pre-'Avengers' box office,,
2016-07-29,WDC,"FPA Capital Fund Continues to Buy Western Digital, Veeco",,
2018-07-11,SO,2018 Second Quarter Portfolio Review - Passive Portfolio Management A Success,,
2014-03-28,MAR,Starwood Sheraton Re-Enters Dominican Republic - Analyst Blog,,
2018-11-02,BX,Blackstone Group (BX) Dips More Than Broader Markets: What You Should Know,,
2014-10-24,COF,"Bank Stock Roundup: Restructuring and Earnings Dominate Headlines; SunTrust, Comerica & Citi in Focus - Analyst Blog",,
2020-05-15,ANET,"Brandywine Global Investment Management, LLC Buys AT&T Inc, Biogen Inc, Verizon ...",,
2015-02-10,BAX,Here Is Why We Believe CTI BioPharma's PERSIST-1 Trial Will Be Successful,,
2018-10-02,VRTX,By The Numbers: Is Vertex A Buy?,,
2016-07-27,LYB,Finding Some Of The Best-Quality Dividend Growth Stocks Using The Piotroski F Score,,
2012-08-24,VMC,Good Setup Developing in Vulcan,,
2018-01-02,KR,Investors bid up retailers,,
2020-04-29,SLB,"Keating Investment Counselors Inc Buys Truist Financial Corp, Liberty Global PLC, Equinor ASA, ...",,
2015-10-21,DOW,Notable earnings before Thursday's open,,
2015-06-15,FDS,Notable earnings before Tuesday's open,,
2012-10-12,GWW,Buyers Stepping In - W.W. Grainger,,
2018-07-30,GWW,"Astec's (ASTE) Q2 Earnings Beat, Revenues Trail Estimates",,
2018-11-12,HD,Here's What to Expect from Home Depot's (HD) Q3 Earnings,,
2017-12-29,ALL,Insurers to Endure a Hitch Before Tax Reform Gains,,
2019-12-02,CCL,Carnival (CCL) Dips More Than Broader Markets: What You Should Know,,
2018-05-31,SRE,California approves $738M spending plan for electric vehicle infrastructure,,
2018-09-14,D,Carolinas brace for Hurricane Florence,,
2018-02-15,ANET,Arista Networks: Buy This Stock On Negative Volatility,,
2019-06-19,WMB,The Retiree's Dividend Portfolio - Jane's May Update: Women And The Challenge Of Retirement,,
2017-04-24,DLTR,"Westbourne Investment Advisors, Inc. Buys Eaton Vance Durationome Fund, Pioneer Floating Rate ...",,
2015-04-24,LDOS,"Zacks Industry Outlook Highlights: United Technology, Boeing, FLIR Systems and Leidos Holdings - Press Releases",,
2015-08-31,OKE,5.7% To 21.5% Yields By 10 Top Utility Dividend Dogs As Of August 28,,
2018-04-13,SYY,The Dividend Diet: A Guide To Investing On Easy Street,,
2013-10-07,DOV,Xylem Wins Contract in Singapore - Analyst Blog,,
2019-10-07,CTAS,Employment And Consumption: That's What Makes Markets,,
2012-12-28,DECK,"Company News for December 28, 2012 - Corporate Summary",,
2019-01-02,KMI,My Dividend Growth Portfolio - Q4 2018 Summary,,
2015-05-19,KKR,KKR & Co. L.P.: This 8% Yielder Is Just Too Good To Pass Up,,
2019-07-18,COF,Capital One June charge-off rate improves to 4.55%,,
2019-03-14,LOW,Lowe's (LOW) Matches Q4 Earnings Estimates,,
2016-02-18,KEYS,"Keysight beats by $0.06, beats on revenue",,
2018-10-12,KMX,A High Price For A Non-Scalable Business Model,,
2013-03-22,DOW,Dow Chemical Inks Deal with Ahlstrom - Analyst Blog,,
2018-01-25,NEM,Barrick To Benefit From Weak Dollar/Strong Gold,,
2019-07-10,BK,Earnings Preview: Bank of New York Mellon (BK) Q2 Earnings Expected to Decline,,
2015-05-22,HCA,Looking for a Top Value Stock? 3 Reasons Why HCA Holdings (HCA) is an Excellent Choice - Tale of the Tape,,
2016-06-07,NCLH,Norwegian Cruise Line Holdings lands another buy rating,,
2018-10-29,MOH,Can Healthy Top-Line Growth Aid Ribbon's (RBBN) Q3 Earnings?,,
2019-05-07,CLX,Clorox (CLX) Down 6% in 6 Months: Can Efforts Aid Recovery?,,
2018-02-13,CRL,Charles River Labs to acquire MPI Research for $800M,,
2019-11-05,REG,"Realty Income (O) Tops Q3 FFO Estimates, Misses on Revenues",,
2016-01-13,FCX,"Oil Breaks $30, Freeport-McMoRan Caves In, Biotechs In Danger - Bezek's Daily Briefing",,
2015-10-12,DVA,Mednax Delivers Healthy Returns With Neonatal Focus,,
2015-02-05,BDX,"Becton, Dickinson updates guidance after FQ1 results",,
2016-09-02,PPL,Goldilocks For Global Growth & Commodity Stocks,,
2017-07-28,WAB,New Strong Sell Stocks for July 28th,,
2016-03-21,HAL,EU Delays Halliburton-Baker Hughes Merger Review For Third Time,,
2018-11-28,CRL,Stocks To Watch: No. 1-Ranked Medical Stock Puts New Buy Zone On Trial,,
2017-08-24,MAR,"Hilton's (HLT) Garden Inn Continues Expansion, Opens 4 Hotels",,
2016-01-21,KEY,Goldman Plans To Dominate M&A In 2016,,
2020-02-06,AVGO,"Motco Buys Emerson Electric Co, Amazon.com Inc, Truist Financial Corp, Sells VF Corp, Illinois ...",,
2018-07-10,EA,The Death Star Explodes Into Stock Market Space,,
2015-03-06,GPN,CME Group Prices Senior Notes Worth $750M; Shares Gain - Analyst Blog,,
2017-01-19,FE,"FirstEnergy to sell nat gas, hydro assets to LS Power for $925M",,
2018-04-02,LYB,Chemours (CC) Looks Good: Stock Adds 5.4% in Session,,
2014-07-18,LYB,"Celanese (CE) Q2 Earnings Top, Profit Shoots Higher - Analyst Blog",,
2019-02-21,DPZ,"Bragar Eagel & Squire, P.C. is Investigating Domino's Pizza, Inc. ...",,
2013-08-19,WM,Is Waste Management A New U.S. Silica In Shale Boom?,,
2019-04-28,HSIC,Summers Value Partners Q1 2019 Investor Letter,,
2014-09-10,PANW,Stocks Up At Midday; Alexion Leads Biotech Rebound,,
2014-01-09,IT,GARTNER,,
2019-05-02,AWK,American Water Works Company Inc. (AWK) CEO Susan Story on Q1 2019 Results - Earnings Call Transcript,,
2015-10-15,LNT,Public Service Enterprise Waldorf Solar Farm Comes Online,,
2014-01-15,MDT,Medtronic,,
2012-10-16,ULTA,Stocks Hold Up As Trade Rises; Michael Kors Adds 4%,,
2012-12-28,EW,"A Look Back At The Year In Medical Technology (MDT, BAX, EW, ISRG)",,
2019-05-08,WM,"Royal Bank Of Scotland Group Plc Buys Waste Management Inc, O'Reilly Automotive Inc, Ross ...",,
2016-01-24,AOS,Dividend Contenders: Better Choice Than Dividend Aristocrats?,,
